player_id,puuid,rank_group,sample_tier,sample_division,sample_league_points,game_name,tag_line,match_id,game_start,queue_id,game_mode,game_duration_min,champion,position,win,kills,deaths,assists,kda,gold,damage_to_champions,damage_taken,vision_score,cs,cs_per_min
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7246828098,2024-12-29 12:34:01.313000+00:00,420,CLASSIC,37.666666666666664,Thresh,BOTTOM,True,2,8,23,3.125,10299,20620,24502,23,110,2.920353982300885
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7248230139,2024-12-30 13:02:17.344000+00:00,420,CLASSIC,38.31666666666667,Garen,BOTTOM,False,7,6,6,2.1666666666666665,11372,12442,28725,12,129,3.3666811657242275
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7279207508,2025-01-23 23:54:00.446000+00:00,420,CLASSIC,31.416666666666668,Braum,BOTTOM,False,7,7,11,2.5714285714285716,11155,12679,29620,18,94,2.9920424403183024
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7279274236,2025-01-24 01:28:34.852000+00:00,420,CLASSIC,24.566666666666666,Braum,BOTTOM,False,3,2,2,2.5,6705,6834,11809,11,95,3.8670284938941655
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7279295608,2025-01-24 02:00:09.876000+00:00,420,CLASSIC,18.216666666666665,Braum,BOTTOM,False,9,4,4,3.25,7624,8345,11161,7,67,3.6779505946935043
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7283897507,2025-01-26 23:49:45.332000+00:00,420,CLASSIC,35.983333333333334,Yorick,BOTTOM,True,4,6,9,2.1666666666666665,13817,19321,28365,15,206,5.7248726262158405
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7283931601,2025-01-27 00:31:20.029000+00:00,420,CLASSIC,27.5,Yorick,BOTTOM,True,1,5,9,2.0,9139,14332,21392,12,106,3.8545454545454545
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7287033030,2025-01-29 17:04:01.849000+00:00,420,CLASSIC,32.65,Blitzcrank,BOTTOM,False,4,11,13,1.5454545454545454,8601,14004,25473,16,68,2.082695252679939
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7302287812,2025-02-10 23:05:18.497000+00:00,420,CLASSIC,23.133333333333333,Corki,BOTTOM,False,4,5,2,1.2,7320,7942,15576,9,93,4.020172910662824
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7303355237,2025-02-11 22:43:54.218000+00:00,420,CLASSIC,42.93333333333333,Corki,BOTTOM,False,6,6,3,1.5,14682,16961,30718,34,204,4.751552795031056
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7303413614,2025-02-11 23:32:18.042000+00:00,420,CLASSIC,48.083333333333336,Corki,BOTTOM,False,15,9,14,3.2222222222222223,19595,36587,47692,34,233,4.845753899480069
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7305069080,2025-02-13 17:16:41.099000+00:00,420,CLASSIC,33.833333333333336,Corki,BOTTOM,True,11,2,8,9.5,11224,17023,24503,21,140,4.137931034482758
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7305117200,2025-02-13 17:56:22.880000+00:00,420,CLASSIC,25.433333333333334,Sion,BOTTOM,True,1,3,6,2.3333333333333335,6638,10365,14316,11,96,3.7745740498034075
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7475156203,2025-07-28 13:31:07.958000+00:00,420,CLASSIC,32.03333333333333,Thresh,BOTTOM,True,5,0,2,7.0,7705,4324,4529,1,56,1.7481789802289283
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7478238487,2025-07-31 11:36:09.049000+00:00,420,CLASSIC,27.9,Thresh,BOTTOM,False,6,5,5,2.2,9714,8668,13861,12,140,5.017921146953405
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7478267708,2025-07-31 12:09:28.066000+00:00,420,CLASSIC,35.06666666666667,Thresh,BOTTOM,True,11,5,14,5.0,14465,16298,20856,15,117,3.336501901140684
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7479724119,2025-08-01 15:25:28.210000+00:00,420,CLASSIC,25.033333333333335,Thresh,BOTTOM,True,7,0,5,12.0,8627,8227,9227,11,131,5.233022636484686
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7479769482,2025-08-01 15:59:01.047000+00:00,420,CLASSIC,23.416666666666668,Thresh,BOTTOM,True,6,1,9,15.0,9117,10120,9461,10,102,4.355871886120997
