player_id,puuid,rank_group,sample_tier,sample_division,sample_league_points,game_name,tag_line,match_id,game_start,queue_id,game_mode,game_duration_min,champion,position,win,kills,deaths,assists,kda,gold,damage_to_champions,damage_taken,vision_score,cs,cs_per_min,game_end,gap_since_previous_game_min,new_session,session_id,game_in_session,continued_session
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898304913,2026-06-24 21:15:59.890000+00:00,420,CLASSIC,32.483333333333334,Kindred,JUNGLE,False,7,7,8,2.142857142857143,14597,34044,40179,23,265,8.158029758850692,2026-06-24 21:48:28.889999998+00:00,5.160899999966667,False,8,4,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898363112,2026-06-24 21:53:48.052000+00:00,420,CLASSIC,22.916666666666668,Locke,MIDDLE,False,1,11,1,0.1818181818181818,6317,7631,28772,10,117,5.1054545454545455,2026-06-24 22:16:43.052000002+00:00,5.319366666700001,False,8,5,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898397874,2026-06-24 22:20:25.607000+00:00,420,CLASSIC,21.9,Locke,JUNGLE,False,2,3,4,2.0,9016,7486,16143,10,170,7.762557077625571,2026-06-24 22:42:19.607000+00:00,3.7092499999666666,False,8,6,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898433563,2026-06-24 22:51:27.995000+00:00,420,CLASSIC,26.016666666666666,Yunara,BOTTOM,False,7,9,3,1.1111111111111112,12051,20807,21148,9,164,6.303651505445227,2026-06-24 23:17:28.995000002+00:00,9.139800000000001,False,8,7,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898455991,2026-06-24 23:22:58.816000+00:00,420,CLASSIC,22.383333333333333,MasterYi,JUNGLE,True,7,0,5,12.0,11315,7606,10233,16,189,8.443782576321668,2026-06-24 23:45:21.815999998+00:00,5.497016666633333,False,8,8,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898481783,2026-06-24 23:55:09.543000+00:00,420,CLASSIC,21.95,Locke,MIDDLE,True,13,4,2,3.75,11339,27726,23959,10,161,7.334851936218679,2026-06-25 00:17:06.543000+00:00,9.795450000033332,False,8,9,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898495184,2026-06-25 00:26:57.884000+00:00,420,CLASSIC,26.65,Ezreal,MIDDLE,True,5,2,6,5.5,12762,20351,23211,13,223,8.367729831144466,2026-06-25 00:53:36.884000+00:00,9.855683333333333,False,8,10,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7898514124,2026-06-25 01:01:38.936000+00:00,420,CLASSIC,25.55,Viego,JUNGLE,True,16,3,0,5.333333333333333,15453,17237,21989,17,194,7.592954990215264,2026-06-25 01:27:11.936000+00:00,8.0342,False,8,11,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7899052311,2026-06-25 16:39:39.287000+00:00,420,CLASSIC,26.016666666666666,Qiyana,JUNGLE,True,9,1,4,13.0,15428,14140,17331,15,209,8.03331197950032,2026-06-25 17:05:40.287000002+00:00,912.45585,True,9,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7899134790,2026-06-25 17:41:35.393000+00:00,420,CLASSIC,28.633333333333333,MasterYi,JUNGLE,False,7,7,1,1.1428571428571428,13938,16121,27012,15,193,6.740395809080326,2026-06-25 18:10:13.392999998+00:00,35.918433333299994,False,9,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7899176270,2026-06-25 18:15:37.344000+00:00,420,CLASSIC,26.9,Malzahar,MIDDLE,True,2,6,10,2.0,11756,16450,18330,23,238,8.847583643122677,2026-06-25 18:42:31.344000+00:00,5.399183333366667,False,9,3,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7899358622,2026-06-25 20:12:52.990000+00:00,420,CLASSIC,21.866666666666667,JarvanIV,JUNGLE,False,2,5,5,1.4,7613,9198,22432,12,117,5.350609756097561,2026-06-25 20:34:44.990000002+00:00,90.36076666666666,True,10,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7899398459,2026-06-25 20:39:52.371000+00:00,420,CLASSIC,32.166666666666664,Hecarim,JUNGLE,False,10,7,13,3.2857142857142856,14601,22754,38131,29,220,6.839378238341969,2026-06-25 21:12:02.371000002+00:00,5.123016666633333,False,10,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7899449900,2026-06-25 21:19:18.458000+00:00,420,CLASSIC,36.96666666666667,Sylas,MIDDLE,False,9,12,9,1.5,15739,35809,50927,12,217,5.870153291253381,2026-06-25 21:56:16.458000002+00:00,7.2681166666333334,False,10,3,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901884698,2026-06-28 04:58:18.022000+00:00,420,CLASSIC,15.25,Locke,BOTTOM,True,12,0,4,16.0,9707,15924,8986,5,112,7.344262295081967,2026-06-28 05:13:33.022000+00:00,3302.0260666666336,True,11,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901886746,2026-06-28 05:19:31.084000+00:00,420,CLASSIC,25.716666666666665,Kalista,BOTTOM,True,4,8,8,1.5,11888,16732,19078,11,188,7.310434219053792,2026-06-28 05:45:14.084000002+00:00,5.9677,False,11,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901887221,2026-06-28 05:53:37.916000+00:00,420,CLASSIC,28.3,Malzahar,MIDDLE,True,14,3,12,8.666666666666666,14250,36088,15059,17,225,7.950530035335689,2026-06-28 06:21:55.916000+00:00,8.397199999966666,False,11,3,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901904725,2026-06-28 06:58:06.306000+00:00,420,CLASSIC,42.56666666666667,Kalista,BOTTOM,True,19,5,6,5.0,21881,39790,35018,31,294,6.906812842599843,2026-06-28 07:40:40.306000002+00:00,36.17316666666667,False,11,4,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901920789,2026-06-28 07:54:50.675000+00:00,420,CLASSIC,24.866666666666667,Kaisa,BOTTOM,True,9,4,7,4.0,13326,20013,13593,9,166,6.6756032171581765,2026-06-28 08:19:42.675000002+00:00,14.172816666633334,False,11,5,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901933859,2026-06-28 08:25:06.011000+00:00,420,CLASSIC,41.28333333333333,Locke,BOTTOM,True,17,9,12,3.2222222222222223,21975,46360,46818,33,250,6.0557125555106985,2026-06-28 09:06:23.010999998+00:00,5.3889333333,False,11,6,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7901963534,2026-06-28 09:13:22.039000+00:00,420,CLASSIC,22.85,Caitlyn,BOTTOM,True,4,0,7,11.0,11093,14133,9325,14,203,8.884026258205688,2026-06-28 09:36:13.039000+00:00,6.983800000033333,False,11,7,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7906652759,2026-07-02 18:37:23.890000+00:00,420,CLASSIC,15.233333333333333,KogMaw,BOTTOM,True,1,0,3,4.0,5805,6430,5530,1,121,7.943107221006565,2026-07-02 18:52:37.889999998+00:00,6301.180850000001,True,12,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7906677371,2026-07-02 19:00:37.491000+00:00,420,CLASSIC,25.3,Caitlyn,BOTTOM,False,1,5,5,1.2,10222,11497,14958,14,196,7.747035573122529,2026-07-02 19:25:55.491000+00:00,7.993350000033333,False,12,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7906723743,2026-07-02 19:31:51.084000+00:00,420,CLASSIC,32.6,Kalista,BOTTOM,False,5,6,4,1.5,14738,15850,25074,20,274,8.404907975460123,2026-07-02 20:04:27.084000+00:00,5.926550000000001,False,12,3,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7909029207,2026-07-05 00:13:50.686000+00:00,420,CLASSIC,28.45,Kalista,BOTTOM,False,8,11,3,1.0,12525,22292,26751,16,199,6.994727592267136,2026-07-05 00:42:17.686000+00:00,3129.3933666666667,True,13,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7909054607,2026-07-05 00:46:36.475000+00:00,420,CLASSIC,35.8,Lucian,BOTTOM,True,12,6,13,4.166666666666667,19551,35585,34212,26,289,8.072625698324023,2026-07-05 01:22:24.475000+00:00,4.313149999999999,False,13,2,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7909155428,2026-07-05 08:38:04.392000+00:00,420,CLASSIC,22.933333333333334,Senna,BOTTOM,True,9,7,15,3.4285714285714284,11292,22091,17299,13,104,4.534883720930233,2026-07-05 09:01:00.391999998+00:00,435.6652833333334,True,14,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7909179522,2026-07-05 09:08:47.592000+00:00,420,CLASSIC,28.566666666666663,Locke,BOTTOM,False,3,7,3,0.8571428571428571,10673,13291,26581,16,221,7.736289381563594,2026-07-05 09:37:21.592000002+00:00,7.7866666667,False,14,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7909197855,2026-07-05 09:42:16.326000+00:00,420,CLASSIC,27.883333333333333,Caitlyn,BOTTOM,True,15,2,4,9.5,18950,33147,16804,15,257,9.21697549312612,2026-07-05 10:10:09.325999998+00:00,4.9122333333,False,14,3,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7909234333,2026-07-05 10:38:35.986000+00:00,420,CLASSIC,27.75,Ezreal,BOTTOM,True,8,3,7,5.0,15569,31129,19219,13,232,8.36036036036036,2026-07-05 11:06:20.986000+00:00,28.444333333366668,False,14,4,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7917629894,2026-07-13 18:55:29.861000+00:00,420,CLASSIC,25.933333333333334,Caitlyn,BOTTOM,False,3,5,4,1.4,12427,11218,13282,7,231,8.90745501285347,2026-07-13 19:21:25.860999998+00:00,11989.147916666667,True,15,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7917677257,2026-07-13 19:34:28.974000+00:00,420,CLASSIC,21.78333333333333,Senna,BOTTOM,False,3,5,6,1.8,9241,11135,17313,4,128,5.876052027543993,2026-07-13 19:56:15.973999998+00:00,13.051883333366668,False,15,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7917719191,2026-07-13 20:01:43.710000+00:00,420,CLASSIC,22.83333333333333,Kalista,BOTTOM,True,15,3,9,8.0,15386,20477,17008,7,193,8.452554744525548,2026-07-13 20:24:33.709999998+00:00,5.462266666700001,False,15,3,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7918932935,2026-07-14 23:46:29.249000+00:00,420,CLASSIC,33.916666666666664,Jhin,BOTTOM,False,6,4,9,3.75,15747,39261,27156,11,239,7.046683046683048,2026-07-15 00:20:24.249000002+00:00,1641.9256500000333,True,16,1,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7924976336,2026-07-21 01:21:28.459000+00:00,420,CLASSIC,26.883333333333333,Ornn,TOP,False,3,6,4,1.1666666666666667,7721,15709,36422,11,106,3.942963422194668,2026-07-21 01:48:21.458999998+00:00,8701.070166666634,True,17,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7924985179,2026-07-21 01:53:46.346000+00:00,420,CLASSIC,31.73333333333333,Tristana,BOTTOM,False,15,5,3,3.6,20229,34887,25750,20,239,7.531512605042017,2026-07-21 02:25:30.345999998+00:00,5.414783333366667,False,17,2,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7927986566,2026-07-24 01:37:19.027000+00:00,420,CLASSIC,27.016666666666666,Sion,BOTTOM,True,7,6,21,4.666666666666667,13165,22735,38542,11,138,5.107958050586058,2026-07-24 02:04:20.027000002+00:00,4271.811350000034,True,18,1,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934141494,2026-07-29 23:08:19.765000+00:00,420,CLASSIC,22.266666666666666,Neeko,UTILITY,False,1,5,6,1.4,6543,14000,19174,26,42,1.88622754491018,2026-07-29 23:30:35.765000002+00:00,8463.9956333333,True,19,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934152007,2026-07-29 23:36:12.866000+00:00,420,CLASSIC,30.383333333333333,Nautilus,UTILITY,False,1,11,13,1.2727272727272727,8491,9910,36946,50,12,0.3949533735600658,2026-07-30 00:06:35.865999998+00:00,5.618349999966667,False,19,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934175891,2026-07-30 00:12:28.191000+00:00,420,CLASSIC,24.416666666666668,Malzahar,MIDDLE,True,4,3,10,4.666666666666667,11518,17077,13780,11,223,9.133105802047782,2026-07-30 00:36:53.191000002+00:00,5.872083333366667,False,19,3,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934205927,2026-07-30 01:21:10.588000+00:00,420,CLASSIC,28.3,Nami,UTILITY,False,1,7,15,2.2857142857142856,8364,7835,20348,64,19,0.6713780918727915,2026-07-30 01:49:28.588000+00:00,44.289949999966666,False,19,4,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934220636,2026-07-30 01:56:45.634000+00:00,420,CLASSIC,28.48333333333333,Syndra,BOTTOM,True,4,4,10,3.5,13628,16639,18905,7,201,7.056758338209479,2026-07-30 02:25:14.633999998+00:00,7.2841,False,19,5,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934253375,2026-07-30 06:25:29.694000+00:00,420,CLASSIC,23.85,Varus,BOTTOM,False,4,9,3,0.7777777777777778,9222,8862,19585,12,137,5.744234800838574,2026-07-30 06:49:20.694000+00:00,240.25100000003334,True,20,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7934262341,2026-07-30 06:55:01.327000+00:00,420,CLASSIC,31.7,Sivir,BOTTOM,False,4,5,7,2.2,14886,28095,20948,22,309,9.74763406940063,2026-07-30 07:26:43.327000+00:00,5.677216666666666,False,20,2,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7937475557,2026-08-02 01:27:10.923000+00:00,420,CLASSIC,15.183333333333334,KogMaw,BOTTOM,True,6,0,4,10.0,7533,11971,6900,7,104,6.849615806805708,2026-08-02 01:42:21.922999998+00:00,3960.459933333333,True,21,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7937467332,2026-08-02 01:50:27.776000+00:00,420,CLASSIC,26.183333333333334,Qiyana,JUNGLE,False,1,5,1,0.4,9565,8550,22376,12,184,7.027371101209421,2026-08-02 02:16:38.775999998+00:00,8.097550000033333,False,21,2,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7937483089,2026-08-02 02:24:44.551000+00:00,420,CLASSIC,23.8,KogMaw,BOTTOM,True,10,6,12,3.6666666666666665,15380,28688,17525,7,171,7.184873949579831,2026-08-02 02:48:32.551000+00:00,8.096250000033333,False,21,3,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7937503020,2026-08-02 04:12:24.111000+00:00,420,CLASSIC,35.55,LeeSin,JUNGLE,False,7,14,17,1.7142857142857142,13312,24959,48108,34,169,4.753867791842476,2026-08-02 04:47:57.111000+00:00,83.85933333333334,True,22,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7937514741,2026-08-02 04:53:39.120000+00:00,420,CLASSIC,21.116666666666667,Vi,JUNGLE,True,9,2,6,7.5,10918,14465,16881,13,163,7.719021310181531,2026-08-02 05:14:46.120000002+00:00,5.70015,False,22,2,False
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7938660963,2026-08-03 04:18:14.268000+00:00,420,CLASSIC,39.78333333333333,Viktor,BOTTOM,False,2,9,15,1.8888888888888888,15806,39804,30067,22,258,6.485127775450357,2026-08-03 04:58:01.267999998+00:00,1383.4691333332999,True,23,1,True
15,TIoqqZOTEp85Zs2JuwNZ1pg6qSRcLnnUZrYD21OK063g5Lr7ISoGr4fsuZstejVmn8moPz4uJhESZw,DIAMOND,DIAMOND,II,84,CHN Hei,EUW,EUW1_7938659433,2026-08-03 05:04:49.519000+00:00,420,CLASSIC,26.05,Aphelios,BOTTOM,True,7,3,7,4.666666666666667,15688,15328,12552,15,230,8.829174664107486,2026-08-03 05:30:52.519000+00:00,6.804183333366667,False,23,2,False
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7339154630,2025-03-17 00:07:43.246000+00:00,420,CLASSIC,37.73333333333333,Orianna,MIDDLE,False,0,4,9,2.25,10275,16306,19693,20,206,5.459363957597173,2025-03-17 00:45:27.245999998+00:00,,True,1,1,False
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7343893429,2025-03-22 00:11:44.083000+00:00,420,CLASSIC,26.25,Ekko,MIDDLE,False,4,4,4,2.0,9617,13041,20708,9,152,5.79047619047619,2025-03-22 00:37:59.083000+00:00,7166.2806166667,True,2,1,False
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7781924350,2026-03-15 22:51:09.172000+00:00,420,CLASSIC,39.05,Jhin,BOTTOM,False,9,9,9,2.0,16152,18891,25861,30,210,5.377720870678617,2026-03-15 23:30:12.172000+00:00,516853.16815000004,True,3,1,False
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7783547371,2026-03-16 21:57:12.625000+00:00,420,CLASSIC,21.23333333333333,Ekko,MIDDLE,True,1,2,4,2.5,6284,5224,10836,16,117,5.5102040816326525,2026-03-16 22:18:26.624999998+00:00,1347.0075499999998,True,4,1,True
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7783604833,2026-03-16 22:24:59.969000+00:00,420,CLASSIC,42.0,Azir,MIDDLE,False,3,3,1,1.3333333333333333,14020,12566,25960,33,274,6.523809523809524,2026-03-16 23:06:59.969000+00:00,6.555733333366666,False,4,2,False
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7793879856,2026-03-22 21:47:14.287000+00:00,420,CLASSIC,29.416666666666668,Ambessa,TOP,False,1,10,4,0.5,7314,12039,28962,23,106,3.6033994334277617,2026-03-22 22:16:39.287000002+00:00,8560.238633333334,True,5,1,False
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7795143539,2026-03-23 17:24:00.050000+00:00,420,CLASSIC,29.816666666666663,Ambessa,TOP,False,4,10,3,0.7,9892,14559,30228,25,145,4.863051984348799,2026-03-23 17:53:49.050000002+00:00,1147.3460499999667,True,6,1,True
39,XO8U_UjMjaC0O7AQ10nO9HO8VFt2Ge1FXBNgUSK8xEr6lt0eW9BostRZYDZ6m6z0embnIOINKCI8_w,BRONZE,BRONZE,IV,10,Sirje,EUW,EUW1_7795208912,2026-03-23 18:02:49.151000+00:00,420,CLASSIC,27.78333333333333,Gangplank,TOP,True,5,5,6,2.2,10920,15801,18781,15,125,4.499100179964007,2026-03-23 18:30:36.150999998+00:00,9.0016833333,False,6,2,False
